channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,Trigger,Shutdown
-33319.07421875,-18698.53125,51492.33984375,-36995.3125,-13810.0703125,3962.696044921875,-9189.6513671875,-16169.69921875,1.0,0.0
-31787.623046875,-18003.302734375,52307.375,-35652.8671875,-9370.208984375,4761.681640625,-8160.5771484375,-14634.357421875,1.0,0.0
-31205.671875,-17453.404296875,52831.07421875,-34879.76171875,-6338.14990234375,5296.4248046875,-7232.71142578125,-12688.6826171875,1.0,0.0
-32528.806640625,-18048.408203125,52130.34765625,-36042.3671875,-10171.6533203125,4603.744140625,-8088.96240234375,-13927.193359375,1.0,0.0
-33422.96484375,-18701.302734375,51469.71875,-37048.8671875,-13909.7587890625,3932.923583984375,-9183.974609375,-16070.859375,1.0,0.0
-32091.919921875,-18171.029296875,52118.8125,-35952.78125,-10389.4033203125,4568.7412109375,-8437.2021484375,-15100.615234375,1.0,0.0
-31101.826171875,-17452.64453125,52838.36328125,-34838.4140625,-6248.78759765625,5299.10693359375,-7271.24609375,-12813.62890625,1.0,0.0
-32262.28515625,-17904.015625,52279.1640625,-35790.59765625,-9267.3017578125,4752.47265625,-7877.87255859375,-13551.5947265625,1.0,0.0
-33432.578125,-18655.033203125,51497.75,-37014.0859375,-13690.130859375,3967.658203125,-9103.7314453125,-15843.765625,1.0,0.0
-32398.5859375,-18330.84375,51937.140625,-36248.5390625,-11372.9697265625,4389.8828125,-8690.0009765625,-15524.359375,1.0,0.0
-31090.025390625,-17501.728515625,52806.12890625,-34890.671875,-6467.29833984375,5258.60546875,-7371.29248046875,-13082.6103515625,1.0,0.0
-32005.642578125,-17771.06640625,52436.07421875,-35561.4921875,-8436.9345703125,4902.810546875,-7684.8427734375,-13242.73828125,1.0,0.0
-33347.91015625,-18567.326171875,51585.0546875,-36901.34375,-13204.4716796875,4052.550048828125,-8954.1982421875,-15508.04296875,1.0,0.0
-32694.56640625,-18474.431640625,51778.0390625,-36518.59375,-12258.76953125,4225.01611328125,-8911.953125,-15848.638671875,1.0,0.0
-31171.251953125,-17597.484375,52723.4296875,-35014.41015625,-6968.9609375,5170.36083984375,-7532.8505859375,-13428.4814453125,1.0,0.0
-31755.123046875,-17655.955078125,52568.84375,-35329.2109375,-7681.2666015625,5032.4951171875,-7510.36474609375,-12977.556640625,1.0,0.0
-33182.23828125,-18448.548828125,51708.2578125,-36714.4375,-12517.2451171875,4168.24267578125,-8759.1572265625,-15110.494140625,1.0,0.0
-32959.92578125,-18589.767578125,51645.359375,-36749.48828125,-13020.025390625,4082.50146484375,-9081.2900390625,-16094.91015625,1.0,0.0
-31334.462890625,-17728.6875,52599.46484375,-35217.72265625,-7723.9580078125,5027.48828125,-7765.44287109375,-13882.712890625,1.0,0.0
-31513.232421875,-17553.763671875,52695.48828125,-35132.203125,-7027.88037109375,5140.36474609375,-7404.1943359375,-12818.3681640625,1.0,0.0
-32956.26171875,-18304.24609375,51858.1015625,-36485.01953125,-11679.2783203125,4311.15966796875,-8540.3330078125,-14687.15234375,1.0,0.0
-33188.94140625,-18670.099609375,51539.63671875,-36926.734375,-13561.7421875,3978.073974609375,-9199.2626953125,-16215.69921875,1.0,0.0
-31581.361328125,-17888.50390625,52433.5703125,-35472.53125,-8634.7919921875,4863.91845703125,-8021.90673828125,-14357.5986328125,1.0,0.0
-31312.06640625,-17483.802734375,52786.55078125,-34975.3828125,-6520.5849609375,5236.70068359375,-7310.1826171875,-12737.677734375,1.0,0.0
-32703.775390625,-18155.517578125,52019.796875,-36243.98046875,-10774.61328125,4478.216796875,-8313.3291015625,-14258.3115234375,1.0,0.0
-33347.5078125,-18707.60546875,51482.23828125,-37039.1640625,-13847.21875,3928.94482421875,-9231.44921875,-16196.7890625,1.0,0.0
-31865.18359375,-18056.587890625,52250.33203125,-35761.76171875,-9647.0576171875,4679.5166015625,-8274.1240234375,-14831.947265625,1.0,0.0
-31155.560546875,-17449.380859375,52839.30078125,-34879.00390625,-6251.9619140625,5282.47705078125,-7274.8671875,-12753.9052734375,1.0,0.0
-32438.103515625,-18004.509765625,52181.17578125,-35987.55859375,-9873.7490234375,4635.39404296875,-8072.91357421875,-13833.4052734375,1.0,0.0
-33423.94921875,-18692.18359375,51477.0078125,-37067.73046875,-13857.5,3925.36865234375,-9205.87890625,-16049.3125,1.0,0.0
-32169.8828125,-18218.951171875,52070.22265625,-36063.01953125,-10675.6845703125,4494.3994140625,-8554.8623046875,-15289.0400390625,1.0,0.0
-31078.357421875,-17462.61328125,52844.6640625,-34868.98828125,-6269.17236328125,5281.89599609375,-7339.68701171875,-12902.5888671875,1.0,0.0
-32176.54296875,-17864.54296875,52336.20703125,-35746.1171875,-9001.896484375,4794.13623046875,-7861.86865234375,-13469.6533203125,1.0,0.0
-33406.37890625,-18632.146484375,51529.30859375,-37011.62890625,-13566.6591796875,3979.683349609375,-9098.6796875,-15786.4560546875,1.0,0.0
-32475.876953125,-18373.0,51901.51171875,-36352.38671875,-11650.35546875,4328.37060546875,-8785.9794921875,-15657.93359375,1.0,0.0
-31090.962890625,-17521.17578125,52802.15234375,-34936.359375,-6581.11376953125,5230.53173828125,-7442.9521484375,-13185.517578125,1.0,0.0
-31916.681640625,-17727.927734375,52489.2265625,-35506.73046875,-8194.9541015625,4934.05810546875,-7675.0078125,-13171.3916015625,1.0,0.0
-33295.828125,-18526.51171875,51633.15625,-36872.82421875,-13017.7900390625,4076.466552734375,-8939.3115234375,-15405.716796875,1.0,0.0
-32767.61328125,-18506.26171875,51750.63671875,-36610.63671875,-12510.1376953125,4171.01416015625,-8979.1875,-15939.69921875,1.0,0.0
-31200.3984375,-17628.462890625,52706.12890625,-35084.23828125,-7171.15478515625,5121.18701171875,-7602.8564453125,-13557.31640625,1.0,0.0
-31670.23046875,-17615.0078125,52628.703125,-35293.76171875,-7473.84228515625,5056.9033203125,-7515.64013671875,-12923.3759765625,1.0,0.0
-33111.16015625,-18399.0625,51770.84375,-36677.515625,-12284.1611328125,4200.7421875,-8727.9091796875,-14985.056640625,1.0,0.0
-33030.3359375,-18613.951171875,51623.54296875,-36832.90234375,-13204.6953125,4036.680419921875,-9132.744140625,-16133.7578125,1.0,0.0
-31403.93359375,-17773.97265625,52561.109375,-35319.9140625,-8002.86328125,4966.28955078125,-7857.1748046875,-14011.90625,1.0,0.0
-31441.572265625,-17521.533203125,52739.65625,-35097.2890625,-6833.55419921875,5165.97998046875,-7361.05517578125,-12756.6318359375,1.0,0.0
-32880.890625,-18251.943359375,51921.13671875,-36433.34375,-11390.716796875,4354.0751953125,-8478.150390625,-14533.328125,1.0,0.0
-33240.30859375,-18679.978515625,51534.62890625,-36991.6015625,-13672.517578125,3948.122802734375,-9232.298828125,-16210.6923828125,1.0,0.0
-31667.818359375,-17938.75,52389.80859375,-35589.1640625,-8967.7880859375,4789.93408203125,-8116.49951171875,-14504.7626953125,1.0,0.0
-31244.921875,-17463.685546875,52824.28125,-34955.04296875,-6396.48828125,5245.32861328125,-7302.5830078125,-12707.369140625,1.0,0.0
-32615.0390625,-18102.72265625,52087.92578125,-36185.28515625,-10485.158203125,4520.8193359375,-8244.8876953125,-14100.28515625,1.0,0.0
-33376.47265625,-18703.849609375,51491.40234375,-37080.29296875,-13889.91015625,3909.946044921875,-9240.3896484375,-16152.3544921875,1.0,0.0
-31966.123046875,-18109.0703125,52202.0078125,-35884.921875,-10024.3994140625,4601.24072265625,-8383.9609375,-14981.5693359375,1.0,0.0
-31114.03125,-17446.654296875,52856.421875,-34882.48828125,-6254.64404296875,5275.86083984375,-7285.55126953125,-12786.94140625,1.0,0.0
-32352.2734375,-17956.095703125,52241.5234375,-35928.1484375,-9609.7744140625,4680.5,-8007.8251953125,-13696.12109375,1.0,0.0
-33431.234375,-18676.669921875,51495.51171875,-37087.17578125,-13815.3447265625,3925.8603515625,-9192.0205078125,-15955.435546875,1.0,0.0
-32279.361328125,-18271.2109375,52016.7109375,-36191.765625,-11030.3173828125,4421.443359375,-8646.458984375,-15401.0673828125,1.0,0.0
-31078.1328125,-17478.796875,52835.6328125,-34904.4375,-6386.4296875,5244.8369140625,-7360.65283203125,-12994.2314453125,1.0,0.0
-32093.349609375,-17819.75,52389.2265625,-35678.12109375,-8759.4697265625,4825.25,-7795.88623046875,-13335.765625,1.0,0.0
-33383.625,-18606.21875,51554.7890625,-36985.83203125,-13448.1953125,3996.53662109375,-9049.3720703125,-15647.7412109375,1.0,0.0
-32586.1171875,-18424.9453125,51845.2734375,-36457.57421875,-11992.91796875,4268.333984375,-8861.0361328125,-15749.53125,1.0,0.0
-31132.359375,-17561.810546875,52771.08203125,-35001.04296875,-6827.6083984375,5193.56201171875,-7503.7490234375,-13309.2568359375,1.0,0.0
-31825.7109375,-17684.341796875,52545.46484375,-35434.48828125,-7947.69921875,4987.65771484375,-7591.18896484375,-13059.8564453125,1.0,0.0
-33240.3515625,-18486.45703125,51674.8203125,-36823.47265625,-12831.9580078125,4116.02880859375,-8859.337890625,-15272.1875,1.0,0.0
-32851.8359375,-18540.548828125,51708.79296875,-36699.5078125,-12794.7646484375,4127.69677734375,-9042.041015625,-15996.6513671875,1.0,0.0
-31259.673828125,-17673.658203125,52655.078125,-35169.30859375,-7497.490234375,5070.44873046875,-7675.1865234375,-13695.271484375,1.0,0.0
-31578.232421875,-17575.9375,52665.359375,-35221.43359375,-7281.259765625,5100.1318359375,-7423.64013671875,-12830.4375,1.0,0.0
-33034.26953125,-18347.7421875,51814.6953125,-36609.7890625,-12068.01953125,4251.927734375,-8632.556640625,-14815.451171875,1.0,0.0
-33093.63671875,-18631.69921875,51588.71875,-36897.3671875,-13449.3125,4008.696044921875,-9159.431640625,-16139.970703125,1.0,0.0
-31482.701171875,-17823.50390625,52497.453125,-35412.80859375,-8400.4111328125,4907.72802734375,-7933.39404296875,-14167.384765625,1.0,0.0
-31356.099609375,-17490.552734375,52769.96484375,-35043.51171875,-6723.18115234375,5198.39013671875,-7339.46337890625,-12718.7685546875,1.0,0.0
-32791.3515625,-18198.96875,51970.4453125,-36358.0625,-11173.1904296875,4411.02734375,-8387.4921875,-14377.1337890625,1.0,0.0
-33287.828125,-18686.818359375,51509.86328125,-37033.3984375,-13833.62890625,3935.38232421875,-9222.4189453125,-16192.453125,1.0,0.0
-31771.306640625,-17990.337890625,52320.11328125,-35706.91015625,-9389.833984375,4728.9140625,-8208.052734375,-14668.5107421875,1.0,0.0
-31193.333984375,-17444.955078125,52839.92578125,-34941.09765625,-6366.76025390625,5264.23828125,-7292.47998046875,-12716.130859375,1.0,0.0
-32534.796875,-18046.26171875,52139.64453125,-36117.37890625,-10242.240234375,4577.45849609375,-8164.28759765625,-13970.689453125,1.0,0.0
-33405.80078125,-18692.138671875,51489.65625,-37103.8515625,-13944.671875,3917.143310546875,-9232.0302734375,-16120.8828125,1.0,0.0
-32067.01953125,-18151.673828125,52149.66015625,-35995.5625,-10381.5361328125,4560.47119140625,-8457.9892578125,-15138.7919921875,1.0,0.0
-31094.763671875,-17441.826171875,52867.28515625,-34896.3046875,-6292.955078125,5291.5966796875,-7304.86279296875,-12857.0810546875,1.0,0.0
-32268.185546875,-17899.724609375,52300.22265625,-35859.88671875,-9359.078125,4742.72705078125,-7937.0595703125,-13589.771484375,1.0,0.0
-33423.1875,-18647.970703125,51517.375,-37068.4453125,-13749.0498046875,3958.94091796875,-9142.310546875,-15873.001953125,1.0,0.0
-32374.087890625,-18309.833984375,51970.890625,-36280.90625,-11352.5400390625,4393.95068359375,-8705.8251953125,-15503.3486328125,1.0,0.0
-31083.677734375,-17488.853515625,52831.1640625,-34940.42578125,-6499.93212890625,5260.6171875,-7396.90771484375,-13070.4951171875,1.0,0.0
-32006.22265625,-17763.646484375,52449.0390625,-35620.90234375,-8504.0791015625,4900.53076171875,-7726.23828125,-13241.798828125,1.0,0.0
-33344.2890625,-18560.53125,51595.3828125,-36962.8125,-13277.6962890625,4043.92236328125,-8991.3916015625,-15539.2900390625,1.0,0.0
-32663.587890625,-18451.54296875,51806.15625,-36551.62890625,-12231.3662109375,4231.54296875,-8912.9814453125,-15832.9921875,1.0,0.0
-31157.974609375,-17583.267578125,52738.984375,-35060.1875,-6982.05908203125,5167.14208984375,-7535.48828125,-13426.3798828125,1.0,0.0
-31752.083984375,-17645.13671875,52578.546875,-35388.35546875,-7724.583984375,5028.1591796875,-7536.6953125,-12994.6787109375,1.0,0.0
-33186.70703125,-18442.46875,51708.5703125,-36777.60546875,-12598.515625,4158.1845703125,-8777.9326171875,-15143.6201171875,1.0,0.0
-32930.9140625,-18568.66796875,51664.671875,-36772.73046875,-12982.4296875,4091.218505859375,-9064.34765625,-16061.5166015625,1.0,0.0
-31317.431640625,-17709.599609375,52616.765625,-35243.9609375,-7686.630859375,5042.6875,-7746.17578125,-13820.708984375,1.0,0.0
-31527.626953125,-17550.634765625,52694.640625,-35193.53515625,-7082.552734375,5132.8994140625,-7412.5537109375,-12817.8759765625,1.0,0.0
-32974.45703125,-18306.2578125,51856.62890625,-36561.6875,-11770.8310546875,4290.59619140625,-8568.18359375,-14720.9033203125,1.0,0.0
-33165.47265625,-18654.408203125,51557.33984375,-36967.19140625,-13533.2216796875,3977.269287109375,-9178.609375,-16206.892578125,1.0,0.0
-31573.4921875,-17875.80859375,52443.62890625,-35516.16015625,-8627.8623046875,4857.16796875,-7994.54833984375,-14349.5517578125,1.0,0.0
-31312.9609375,-17475.755859375,52792.5390625,-35024.01953125,-6549.59765625,5225.390625,-7301.197265625,-12726.0546875,1.0,0.0
-32721.61328125,-18152.611328125,52018.72265625,-36303.390625,-10861.47265625,4457.6083984375,-8313.6416015625,-14275.34375,1.0,0.0
-33329.08984375,-18689.142578125,51499.8046875,-37078.953125,-13859.958984375,3921.56884765625,-9241.775390625,-16191.7822265625,1.0,0.0
-31842.474609375,-18028.3359375,52273.48828125,-35798.10546875,-9631.8583984375,4682.37744140625,-8278.28125,-14783.3095703125,1.0,0.0
-31156.6328125,-17435.34375,52846.05078125,-34933.5859375,-6322.95068359375,5265.4453125,-7282.2431640625,-12733.0732421875,1.0,0.0
-32454.330078125,-18001.24609375,52177.6875,-36047.953125,-9985.3740234375,4613.310546875,-8089.185546875,-13832.6904296875,1.0,0.0
-33418.5859375,-18681.23046875,51488.31640625,-37108.09765625,-13905.869140625,3918.529052734375,-9219.7373046875,-16049.4912109375,1.0,0.0
-32151.28515625,-18195.080078125,52092.9296875,-36086.265625,-10666.7890625,4503.02734375,-8550.8388671875,-15245.365234375,1.0,0.0
-31078.759765625,-17448.0390625,52855.75,-34903.234375,-6322.23583984375,5274.609375,-7316.88818359375,-12900.7119140625,1.0,0.0
-32185.3046875,-17856.763671875,52342.6015625,-35790.28515625,-9105.83203125,4773.12548828125,-7869.06591796875,-13486.6845703125,1.0,0.0
-33400.92578125,-18623.0703125,51539.94921875,-37051.234375,-13649.1376953125,3964.037109375,-9121.076171875,-15792.1337890625,1.0,0.0
-32453.078125,-18350.201171875,51925.828125,-36364.54296875,-11637.435546875,4331.857421875,-8787.23046875,-15608.5361328125,1.0,0.0
-31090.650390625,-17510.4453125,52810.0625,-34955.22265625,-6630.9130859375,5225.79296875,-7446.79638671875,-13150.42578125,1.0,0.0
-31929.734375,-17729.001953125,52483.86328125,-35533.73046875,-8298.3984375,4924.0,-7662.4462890625,-13163.3896484375,1.0,0.0
-33303.29296875,-18527.896484375,51623.3671875,-36895.30859375,-13130.3984375,4063.234130859375,-8927.7783203125,-15433.3876953125,1.0,0.0
-32751.564453125,-18488.513671875,51754.66015625,-36610.94921875,-12527.83984375,4179.28466796875,-8960.009765625,-15913.1455078125,1.0,0.0
-31211.349609375,-17621.310546875,52697.546875,-35108.19921875,-7264.80859375,5128.65234375,-7614.255859375,-13534.4287109375,1.0,0.0
-31675.328125,-17603.65234375,52623.65234375,-35300.87109375,-7542.0595703125,5070.76123046875,-7494.85302734375,-12894.810546875,1.0,0.0
-33131.41015625,-18394.76953125,51755.77734375,-36697.36328125,-12402.8037109375,4200.697265625,-8734.123046875,-14989.1689453125,1.0,0.0
-33009.99609375,-18588.91796875,51631.6796875,-36818.1953125,-13221.3701171875,4053.3994140625,-9120.00390625,-16099.9169921875,1.0,0.0
-31384.12890625,-17741.787109375,52571.52734375,-35294.56640625,-7994.2353515625,4988.73046875,-7815.376953125,-13946.9970703125,1.0,0.0
-31465.533203125,-17514.783203125,52725.39453125,-35120.35546875,-6976.560546875,5163.74462890625,-7375.3603515625,-12755.8720703125,1.0,0.0
-32906.59765625,-18252.43359375,51900.8828125,-36469.375,-11572.5712890625,4346.654296875,-8496.658203125,-14551.3876953125,1.0,0.0
-33230.203125,-18662.052734375,51529.98046875,-37001.16796875,-13744.5791015625,3960.326904296875,-9233.013671875,-16192.1845703125,1.0,0.0
-31662.095703125,-17914.56640625,52387.6171875,-35596.5390625,-9018.9287109375,4806.2509765625,-8108.49755859375,-14475.66015625,1.0,0.0
-31258.154296875,-17446.20703125,52813.73046875,-34979.09375,-6510.2138671875,5248.68115234375,-7307.0537109375,-12706.474609375,1.0,0.0
-32640.20703125,-18093.021484375,52070.98046875,-36220.64453125,-10651.232421875,4510.31396484375,-8279.8017578125,-14120.580078125,1.0,0.0
-33369.41015625,-18682.615234375,51492.20703125,-37096.25,-13969.2587890625,3923.714599609375,-9266.7646484375,-16123.1630859375,1.0,0.0
